"Date","AbsoluteTime","Temperature"
"2015-04-01",3636835200,19.06
"2015-04-02",3636921600,15.11
"2015-04-03",3637008000,14.83
"2015-04-04",3637094400,21.72
"2015-04-05",3637180800,9.78
"2015-04-06",3637267200,16.33
"2015-04-07",3637353600,17.33
"2015-04-08",3637440000,22.72
"2015-04-09",3637526400,21.94
"2015-04-10",3637612800,23.78
"2015-04-11",3637699200,18.33
"2015-04-12",3637785600,17.67
"2015-04-13",3637872000,19.11
"2015-04-14",3637958400,22.28
"2015-04-15",3638044800,20.33
"2015-04-16",3638131200,13.33
"2015-04-17",3638217600,14.33
"2015-04-18",3638304000,18.67
"2015-04-19",3638390400,19.78
"2015-04-20",3638476800,20.72
"2015-04-21",3638563200,16.44
"2015-04-22",3638649600,15.89
"2015-04-23",3638736000,17.17
"2015-04-24",3638822400,13.89
"2015-04-25",3638908800,18.11
"2015-04-26",3638995200,21.89
"2015-04-27",3639081600,15.61
"2015-04-28",3639168000,13.22
"2015-04-29",3639254400,17.06
"2015-04-30",3639340800,16.28
"2015-05-01",3639427200,15.56
"2015-05-02",3639513600,13.17
"2015-05-03",3639600000,18.06
"2015-05-04",3639686400,16.33
"2015-05-05",3639772800,17.22
"2015-05-06",3639859200,17.78
"2015-05-07",3639945600,18.22
"2015-05-08",3640032000,19.56
"2015-05-09",3640118400,21.89
"2015-05-10",3640204800,22.89
"2015-05-11",3640291200,22.56
"2015-05-12",3640377600,23.67
"2015-05-13",3640464000,22.78
"2015-05-14",3640550400,18.78
"2015-05-15",3640636800,24
"2015-05-16",3640723200,23.44
"2015-05-17",3640809600,25.17
"2015-05-18",3640896000,21.28
"2015-05-19",3640982400,21.78
"2015-05-20",3641068800,22.33
"2015-05-21",3641155200,25
"2015-05-22",3641241600,16.28
"2015-05-23",3641328000,16.67
"2015-05-24",3641414400,18.56
"2015-05-25",3641500800,24.56
"2015-05-26",3641587200,20.89
"2015-05-27",3641673600,18.83
"2015-05-28",3641760000,21.83
"2015-05-29",3641846400,20.67
"2015-05-30",3641932800,21.89
"2015-05-31",3642019200,22
"2015-06-01",3642105600,22.5
"2015-06-02",3642192000,22.22
"2015-06-03",3642278400,22.5
"2015-06-04",3642364800,20.17
"2015-06-05",3642451200,20.33
"2015-06-06",3642537600,24.11
"2015-06-07",3642624000,23.33
"2015-06-08",3642710400,26
"2015-06-09",3642796800,26.11
"2015-06-10",3642883200,22.44
"2015-06-11",3642969600,24.5
"2015-06-12",3643056000,22.78
"2015-06-13",3643142400,22.44
"2015-06-14",3643228800,25.11
"2015-06-15",3643315200,25.56
"2015-06-16",3643401600,28.44
"2015-06-17",3643488000,29.83
"2015-06-18",3643574400,27.67
"2015-06-19",3643660800,23.56
"2015-06-20",3643747200,28.11
"2015-06-21",3643833600,26.11
"2015-06-22",3643920000,27.89
"2015-06-23",3644006400,27.33
"2015-06-24",3644092800,29.44
"2015-06-25",3644179200,23.67
"2015-06-26",3644265600,26.78
"2015-06-27",3644352000,26.67
"2015-06-28",3644438400,23.56
"2015-06-29",3644524800,20.17
"2015-06-30",3644611200,25.56
"2015-07-01",3644697600,24.06
"2015-07-02",3644784000,21.11
"2015-07-03",3644870400,26.11
"2015-07-04",3644956800,23.89
"2015-07-05",3645043200,24.33
"2015-07-06",3645129600,24.11
"2015-07-07",3645216000,24.39
"2015-07-08",3645302400,26.78
"2015-07-09",3645388800,28.17
"2015-07-10",3645475200,28.5
"2015-07-11",3645561600,26.94
"2015-07-12",3645648000,25.33
"2015-07-13",3645734400,26.78
"2015-07-14",3645820800,29.33
"2015-07-15",3645907200,24
"2015-07-16",3645993600,25.89
"2015-07-17",3646080000,26
"2015-07-18",3646166400,28.56
"2015-07-19",3646252800,24.17
"2015-07-20",3646339200,25.17
"2015-07-21",3646425600,25.83
"2015-07-22",3646512000,26.78
"2015-07-23",3646598400,24.67
"2015-07-24",3646684800,24.28
"2015-07-25",3646771200,25.11
"2015-07-26",3646857600,24.67
"2015-07-27",3646944000,25.72
"2015-07-28",3647030400,27.83
"2015-07-29",3647116800,26.72
"2015-07-30",3647203200,27.33
"2015-07-31",3647289600,28.28
"2015-08-01",3647376000,27.11
"2015-08-02",3647462400,26.83
"2015-08-03",3647548800,26.72
"2015-08-04",3647635200,24.89
"2015-08-05",3647721600,26.39
"2015-08-06",3647808000,26.67
"2015-08-07",3647894400,23.44
"2015-08-08",3647980800,24.89
"2015-08-09",3648067200,26.67
"2015-08-10",3648153600,26.33
"2015-08-11",3648240000,24
"2015-08-12",3648326400,26.33
"2015-08-13",3648412800,24.33
"2015-08-14",3648499200,23.5
"2015-08-15",3648585600,22.5
"2015-08-16",3648672000,23.61
"2015-08-17",3648758400,25.89
"2015-08-18",3648844800,22.78
"2015-08-19",3648931200,23.06
"2015-08-20",3649017600,23.56
"2015-08-21",3649104000,24.28
"2015-08-22",3649190400,25.44
"2015-08-23",3649276800,25.78
"2015-08-24",3649363200,22.56
"2015-08-25",3649449600,23.56
"2015-08-26",3649536000,20.39
"2015-08-27",3649622400,21.17
"2015-08-28",3649708800,21.22
"2015-08-29",3649795200,23.78
"2015-08-30",3649881600,22.67
"2015-08-31",3649968000,21.39
"2015-09-01",3650054400,24.5
"2015-09-02",3650140800,23.22
"2015-09-03",3650227200,24.33
"2015-09-04",3650313600,21.89
"2015-09-06",3650486400,28.56
"2015-09-07",3650572800,23.17
"2015-09-08",3650659200,24.11
"2015-09-09",3650745600,23.61
"2015-09-10",3650832000,23.11
"2015-09-11",3650918400,21.89
"2015-09-12",3651004800,23.33
"2015-09-13",3651091200,16.61
"2015-09-14",3651177600,12.94
"2015-09-15",3651264000,18.94
"2015-09-16",3651350400,16.39
"2015-09-17",3651436800,21.56
"2015-09-18",3651523200,18.78
"2015-09-19",3651609600,18.44
"2015-09-20",3651696000,19.28
"2015-09-21",3651782400,24.89
"2015-09-22",3651868800,21.33
"2015-09-23",3651955200,21.72
"2015-09-24",3652041600,20.22
"2015-09-25",3652128000,15.94
"2015-09-26",3652214400,18.89
"2015-09-27",3652300800,20
"2015-09-28",3652387200,20.67
"2015-09-29",3652473600,22.89
"2015-09-30",3652560000,22.17
"2015-10-01",3652646400,20.72
"2015-10-02",3652732800,18.72
"2015-10-03",3652819200,16.28
"2015-10-04",3652905600,18.44
"2015-10-05",3652992000,18.78
"2015-10-06",3653078400,18.22
"2015-10-07",3653164800,16.5
"2015-10-08",3653251200,16.78
"2015-10-09",3653337600,17.78
"2015-10-10",3653424000,19.44
"2015-10-11",3653510400,17.11
"2015-10-12",3653596800,15.06
"2015-10-13",3653683200,17.33
"2015-10-14",3653769600,15.11
"2015-10-15",3653856000,12.39
"2015-10-16",3653942400,14.44
"2015-10-17",3654028800,13.61
"2015-10-18",3654115200,11.44
"2015-10-19",3654201600,7.06
"2015-10-20",3654288000,6.89
"2015-10-21",3654374400,9.67
"2015-10-22",3654460800,11.89
"2015-10-23",3654547200,17.56
"2015-10-24",3654633600,17.72
"2015-10-25",3654720000,18.44
"2015-10-26",3654806400,18.33
"2015-10-27",3654892800,12.22
"2015-10-28",3654979200,13.5
"2015-10-29",3655065600,15.67
"2015-10-30",3655152000,13.39
"2015-10-31",3655238400,9.56
"2015-11-01",3655324800,13.78
"2015-11-02",3655411200,17.56
"2015-11-03",3655497600,18.89
"2015-11-04",3655584000,18.28
"2015-11-05",3655670400,18.61
"2015-11-06",3655756800,19
"2015-11-07",3655843200,21.33
"2015-11-08",3655929600,11.72
"2015-11-09",3656016000,8.56
"2015-11-10",3656102400,11.61
"2015-11-11",3656188800,9.61
"2015-11-12",3656275200,12.56
"2015-11-13",3656361600,13.39
"2015-11-14",3656448000,5.78
"2015-11-15",3656534400,4.78
"2015-11-16",3656620800,6
"2015-11-17",3656707200,10.89
"2015-11-18",3656793600,16.5
"2015-11-19",3656880000,18.17
"2015-11-20",3656966400,11.33
"2015-11-21",3657052800,7.78
"2015-11-22",3657139200,10.78
"2015-11-23",3657225600,2.61
"2015-11-24",3657312000,2.22
"2015-11-25",3657398400,3.61
"2015-11-26",3657484800,10.11
"2015-11-27",3657571200,14.5
"2015-11-28",3657657600,12.06
"2015-11-29",3657744000,13.17
"2015-11-30",3657830400,18.17
"2015-12-01",3657916800,16.5
"2015-12-02",3658003200,15.06
"2015-12-03",3658089600,7.33
"2015-12-04",3658176000,5.61
"2015-12-05",3658262400,5.39
"2015-12-06",3658348800,8.06
"2015-12-07",3658435200,10.72
"2015-12-08",3658521600,8.06
"2015-12-09",3658608000,5.06
"2015-12-10",3658694400,12.94
"2015-12-11",3658780800,10.94
"2015-12-12",3658867200,13.67
"2015-12-13",3658953600,12
"2015-12-14",3659040000,18.78
"2015-12-15",3659126400,11.11
"2015-12-16",3659212800,9.33
"2015-12-17",3659299200,15.67
"2015-12-18",3659385600,10.44
"2015-12-19",3659472000,1.22
"2015-12-20",3659558400,1.94
"2015-12-21",3659644800,8.94
"2015-12-22",3659731200,12.06
"2015-12-23",3659817600,16.44
"2015-12-24",3659904000,18.67
"2015-12-25",3659990400,19.5
"2015-12-26",3660076800,17.83
"2015-12-27",3660163200,20
"2015-12-28",3660249600,20.61
"2015-12-29",3660336000,20.06
"2015-12-30",3660422400,14
"2015-12-31",3660508800,14.56
"2016-01-01",3660595200,6.67
"2016-01-02",3660681600,4.72
"2016-01-03",3660768000,5.5
"2016-01-04",3660854400,4.44
"2016-01-05",3660940800,1.22
"2016-01-06",3661027200,2.39
"2016-01-07",3661113600,8.17
"2016-01-08",3661200000,12.5
"2016-01-09",3661286400,10.61
"2016-01-10",3661372800,10.17
"2016-01-11",3661459200,-0.33
"2016-01-12",3661545600,-2.17
"2016-01-13",3661632000,4.5
"2016-01-14",3661718400,0.44
"2016-01-15",3661804800,5
"2016-01-16",3661891200,10.11
"2016-01-17",3661977600,6.28
"2016-01-18",3662064000,2.33
"2016-01-19",3662150400,-2.61
"2016-01-20",3662236800,-0.44
"2016-01-21",3662323200,2.89
"2016-01-22",3662409600,7.22
"2016-01-23",3662496000,0.5
"2016-01-24",3662582400,-2.11
"2016-01-25",3662668800,0
"2016-01-26",3662755200,3.89
"2016-01-27",3662841600,9.83
"2016-01-28",3662928000,4.28
"2016-01-29",3663014400,4.89
"2016-01-30",3663100800,4.17
"2016-01-31",3663187200,7.72
"2016-02-01",3663273600,16.33
"2016-02-02",3663360000,12.33
"2016-02-03",3663446400,19.28
"2016-02-04",3663532800,11.39
"2016-02-05",3663619200,4.11
"2016-02-06",3663705600,2.11
"2016-02-07",3663792000,2.06
"2016-02-08",3663878400,4.61
"2016-02-09",3663964800,4.11
"2016-02-10",3664051200,-1.94
"2016-02-11",3664137600,0.5
"2016-02-12",3664224000,5.06
"2016-02-13",3664310400,6.72
"2016-02-14",3664396800,-0.06
"2016-02-15",3664483200,5.22
"2016-02-16",3664569600,5.39
"2016-02-17",3664656000,9
"2016-02-18",3664742400,4.17
"2016-02-19",3664828800,6.78
"2016-02-20",3664915200,10.28
"2016-02-21",3665001600,11.83
"2016-02-22",3665088000,16.33
"2016-02-23",3665174400,14.33
"2016-02-24",3665260800,12
"2016-02-25",3665347200,5.94
"2016-02-26",3665433600,5.17
"2016-02-27",3665520000,4.67
"2016-02-28",3665606400,4.89
"2016-02-29",3665692800,9.72
"2016-03-01",3665779200,13.83
"2016-03-02",3665865600,13.78
"2016-03-03",3665952000,4.22
"2016-03-04",3666038400,4.11
"2016-03-05",3666124800,5.56
"2016-03-06",3666211200,10.39
"2016-03-07",3666297600,8.17
"2016-03-08",3666384000,10.39
"2016-03-09",3666470400,16.83
"2016-03-10",3666556800,20.22
"2016-03-11",3666643200,20.78
"2016-03-12",3666729600,20.56
"2016-03-13",3666816000,21.28
"2016-03-14",3666902400,16.56
"2016-03-15",3666988800,18.78
"2016-03-16",3667075200,20.89
"2016-03-17",3667161600,14.89
"2016-03-18",3667248000,17.89
"2016-03-19",3667334400,19.67
"2016-03-20",3667420800,14
"2016-03-21",3667507200,5.78
"2016-03-22",3667593600,7.44
"2016-03-23",3667680000,10.11
"2016-03-24",3667766400,17.83
"2016-03-25",3667852800,18.22
"2016-03-26",3667939200,13.06
"2016-03-27",3668025600,16.5
"2016-03-28",3668112000,17.06
"2016-03-29",3668198400,12.5
"2016-03-30",3668284800,11.78
"2016-03-31",3668371200,18.22
"2016-04-01",3668457600,19.61
"2016-04-02",3668544000,16.11
"2016-04-03",3668630400,13.61
"2016-04-04",3668716800,9.22
"2016-04-05",3668803200,17.33
"2016-04-06",3668889600,9.44
"2016-04-07",3668976000,15.28
"2016-04-08",3669062400,15.72
"2016-04-09",3669148800,10.89
"2016-04-10",3669235200,6.33
"2016-04-11",3669321600,12.28
"2016-04-12",3669408000,15.22
"2016-04-13",3669494400,12.56
"2016-04-14",3669580800,16.22
"2016-04-15",3669667200,16.56
"2016-04-16",3669753600,15.17
"2016-04-17",3669840000,12.89
"2016-04-18",3669926400,12.06
"2016-04-19",3670012800,13.72
"2016-04-20",3670099200,18.5
"2016-04-21",3670185600,24.44
"2016-04-22",3670272000,17.5
"2016-04-23",3670358400,17.22
"2016-04-24",3670444800,15.83
"2016-04-25",3670531200,17.11
"2016-04-26",3670617600,19.17
"2016-04-27",3670704000,20
"2016-04-28",3670790400,21.67
"2016-04-29",3670876800,19.89
"2016-04-30",3670963200,21.28
"2016-05-01",3671049600,21.61
"2016-05-02",3671136000,21.06
"2016-05-03",3671222400,20.44
"2016-05-04",3671308800,16.78
"2016-05-05",3671395200,13.33
"2016-05-06",3671481600,10.44
"2016-05-07",3671568000,12.94
"2016-05-08",3671654400,20.33
"2016-05-09",3671740800,19.61
"2016-05-10",3671827200,18.72
"2016-05-11",3671913600,21.67
"2016-05-12",3672000000,24.44
"2016-05-13",3672086400,20.11
"2016-05-14",3672172800,18.22
"2016-05-15",3672259200,17
"2016-05-16",3672345600,12.28
"2016-05-17",3672432000,20.56
"2016-05-18",3672518400,22.5
"2016-05-19",3672604800,19.78
"2016-05-20",3672691200,19.83
"2016-05-21",3672777600,18.17
"2016-05-22",3672864000,19.89
"2016-05-23",3672950400,16.78
"2016-05-24",3673036800,18
"2016-05-25",3673123200,18.72
"2016-05-26",3673209600,23.28
"2016-05-27",3673296000,25.44
"2016-05-28",3673382400,22.72
"2016-05-29",3673468800,21.56
"2016-05-30",3673555200,24.22
"2016-05-31",3673641600,24.44
"2016-06-01",3673728000,25.44
"2016-06-02",3673814400,23.89
"2016-06-03",3673900800,23.89
"2016-06-04",3673987200,25.33
"2016-06-05",3674073600,24.06
"2016-06-06",3674160000,23.11
"2016-06-07",3674246400,22.72
"2016-06-08",3674332800,22.39
"2016-06-09",3674419200,18.78
"2016-06-10",3674505600,20.94
"2016-06-11",3674592000,25.17
"2016-06-12",3674678400,28.11
"2016-06-13",3674764800,25.94
"2016-06-14",3674851200,27.44
"2016-06-15",3674937600,23.72
"2016-06-16",3675024000,25.28
"2016-06-17",3675110400,27.22
"2016-06-18",3675196800,22.44
"2016-06-19",3675283200,23.61
"2016-06-20",3675369600,21
"2016-06-21",3675456000,23.22
"2016-06-22",3675542400,28.22
"2016-06-23",3675628800,27
"2016-06-24",3675715200,28.67
"2016-06-25",3675801600,27.11
"2016-06-26",3675888000,27.61
"2016-06-27",3675974400,23
"2016-06-28",3676060800,24.11
"2016-06-29",3676147200,24.56
"2016-06-30",3676233600,27
"2016-07-01",3676320000,28.06
"2016-07-02",3676406400,24.89
"2016-07-03",3676492800,26.89
"2016-07-04",3676579200,24.61
"2016-07-05",3676665600,29
"2016-07-06",3676752000,24.44
"2016-07-07",3676838400,22.39
"2016-07-08",3676924800,28.44
"2016-07-09",3677011200,29.33
"2016-07-10",3677097600,26.5
"2016-07-11",3677184000,26.94
"2016-07-12",3677270400,23.22
"2016-07-13",3677356800,24.78
"2016-07-14",3677443200,28.11
"2016-07-15",3677529600,27.33
"2016-07-16",3677616000,26.89
"2016-07-17",3677702400,23.39
"2016-07-18",3677788800,27.11
"2016-07-19",3677875200,26.78
"2016-07-20",3677961600,23.61
"2016-07-21",3678048000,28.78
"2016-07-22",3678134400,25
"2016-07-23",3678220800,28.78
"2016-07-24",3678307200,26
"2016-07-25",3678393600,25
"2016-07-26",3678480000,25.28
"2016-07-27",3678566400,29
"2016-07-28",3678652800,26.78
"2016-07-29",3678739200,27.17
"2016-07-30",3678825600,26.17
"2016-07-31",3678912000,24.33
"2016-08-01",3678998400,25.61
"2016-08-02",3679084800,24.44
"2016-08-03",3679171200,27.11
"2016-08-04",3679257600,25.83
"2016-08-05",3679344000,25
"2016-08-06",3679430400,26.28
"2016-08-07",3679516800,28.28
"2016-08-08",3679603200,27.11
"2016-08-09",3679689600,26.83
"2016-08-10",3679776000,26.78
"2016-08-11",3679862400,27.5
"2016-08-12",3679948800,28.44
"2016-08-13",3680035200,27.33
"2016-08-14",3680121600,25.78
"2016-08-15",3680208000,26.78
"2016-08-16",3680294400,25.56
"2016-08-17",3680380800,26.83
"2016-08-18",3680467200,27.11
"2016-08-19",3680553600,23.44
"2016-08-20",3680640000,23.56
"2016-08-21",3680726400,25.67
"2016-08-22",3680812800,24.78
"2016-08-23",3680899200,23.89
"2016-08-24",3680985600,26.33
"2016-08-25",3681072000,23.22
"2016-08-26",3681158400,25.78
"2016-08-27",3681244800,26.22
"2016-08-28",3681331200,26.11
"2016-08-29",3681417600,27.33
"2016-08-30",3681504000,25.56
"2016-08-31",3681590400,25.56
"2016-09-01",3681676800,26.28
"2016-09-02",3681763200,25.56
"2016-09-03",3681849600,23.56
"2016-09-04",3681936000,21.17
"2016-09-05",3682022400,21.67
"2016-09-06",3682108800,21.78
"2016-09-07",3682195200,22.33
"2016-09-08",3682281600,25.83
"2016-09-09",3682368000,26.44
"2016-09-10",3682454400,25.67
"2016-09-11",3682540800,26.72
"2016-09-12",3682627200,25.94
"2016-09-13",3682713600,22.67
"2016-09-14",3682800000,25.78
"2016-09-15",3682886400,22.67
"2016-09-16",3682972800,23.56
"2016-09-17",3683059200,23.94
"2016-09-18",3683145600,26.22
"2016-09-19",3683232000,28.83
"2016-09-20",3683318400,22.33
"2016-09-21",3683404800,22.22
"2016-09-22",3683491200,24.89
"2016-09-23",3683577600,24.94
"2016-09-24",3683664000,25.22
"2016-09-25",3683750400,25.33
"2016-09-26",3683836800,25.17
"2016-09-27",3683923200,24.11
"2016-09-28",3684009600,21.67
"2016-09-29",3684096000,18.44
"2016-09-30",3684182400,16.67
"2016-10-01",3684268800,16.67
"2016-10-02",3684355200,15.56
"2016-10-03",3684441600,20.17
"2016-10-04",3684528000,19
"2016-10-05",3684614400,22.89
"2016-10-06",3684700800,19.78
"2016-10-07",3684787200,21.22
"2016-10-08",3684873600,22.06
"2016-10-09",3684960000,19.89
"2016-10-10",3685046400,15.39
"2016-10-11",3685132800,13
"2016-10-12",3685219200,10.17
"2016-10-13",3685305600,12.56
"2016-10-14",3685392000,15.11
"2016-10-15",3685478400,19.56
"2016-10-16",3685564800,19.78
"2016-10-17",3685651200,17.22
"2016-10-18",3685737600,17.44
"2016-10-19",3685824000,18.56
"2016-10-20",3685910400,19
"2016-10-21",3685996800,18.94
"2016-10-22",3686083200,12.06
"2016-10-23",3686169600,8.33
"2016-10-24",3686256000,14.78
"2016-10-25",3686342400,12.67
"2016-10-26",3686428800,11.56
"2016-10-27",3686515200,17.67
"2016-10-28",3686601600,19.22
"2016-10-29",3686688000,17.94
"2016-10-30",3686774400,15.28
"2016-10-31",3686860800,15.89
"2016-11-01",3686947200,18.89
"2016-11-02",3687033600,18.89
"2016-11-03",3687120000,16
"2016-11-04",3687206400,18.78
"2016-11-05",3687292800,14.39
"2016-11-06",3687379200,13
"2016-11-07",3687465600,10.33
"2016-11-08",3687552000,8.72
"2016-11-09",3687638400,10.56
"2016-11-10",3687724800,11.5
"2016-11-11",3687811200,6.06
"2016-11-12",3687897600,13.94
"2016-11-13",3687984000,11.78
"2016-11-14",3688070400,6
"2016-11-15",3688156800,6.5
"2016-11-16",3688243200,9.11
"2016-11-17",3688329600,8.33
"2016-11-18",3688416000,9.83
"2016-11-19",3688502400,11.28
"2016-11-20",3688588800,6.56
"2016-11-21",3688675200,5.44
"2016-11-22",3688761600,5.72
"2016-11-23",3688848000,5.17
"2016-11-24",3688934400,13.72
"2016-11-25",3689020800,12.78
"2016-11-26",3689107200,9.78
"2016-11-27",3689193600,6.5
"2016-11-28",3689280000,12.94
"2016-11-29",3689366400,19.89
"2016-11-30",3689452800,19.83
"2016-12-01",3689539200,10.22
"2016-12-02",3689625600,4.56
"2016-12-03",3689712000,5
"2016-12-04",3689798400,7.94
"2016-12-05",3689884800,7
"2016-12-06",3689971200,16.33
"2016-12-07",3690057600,11.11
"2016-12-08",3690144000,7.06
"2016-12-09",3690230400,1.33
"2016-12-10",3690316800,1.06
"2016-12-11",3690403200,-1.5
"2016-12-12",3690489600,9.22
"2016-12-13",3690576000,9.11
"2016-12-14",3690662400,9.67
"2016-12-15",3690748800,3.78
"2016-12-16",3690835200,-1.11
"2016-12-17",3690921600,3.22
"2016-12-18",3691008000,13.61
"2016-12-19",3691094400,1.28
"2016-12-20",3691180800,3.72
"2016-12-21",3691267200,1.94
"2016-12-22",3691353600,11.06
"2016-12-23",3691440000,9.11
"2016-12-24",3691526400,12.33
"2016-12-25",3691612800,10.94
"2016-12-26",3691699200,18.06
"2016-12-27",3691785600,13.22
"2016-12-28",3691872000,16.17
"2016-12-29",3691958400,14.78
"2016-12-30",3692044800,7.06
"2016-12-31",3692131200,2.67
"2017-01-01",3692217600,7.44
"2017-01-02",3692304000,11
"2017-01-03",3692390400,14.78
"2017-01-04",3692476800,10.67
"2017-01-05",3692563200,4.89
"2017-01-06",3692649600,3.44
"2017-01-07",3692736000,-2.83
"2017-01-08",3692822400,-5.06
"2017-01-09",3692908800,-2.67
"2017-01-10",3692995200,-0.28
"2017-01-11",3693081600,13.72
"2017-01-12",3693168000,13.72
"2017-01-13",3693254400,12.33
"2017-01-14",3693340800,13.44
"2017-01-15",3693427200,13.06
"2017-01-16",3693513600,11.22
"2017-01-17",3693600000,14.17
"2017-01-18",3693686400,17.5
"2017-01-19",3693772800,14.28
"2017-01-20",3693859200,16.67
"2017-01-21",3693945600,14.44
"2017-01-22",3694032000,13.33
"2017-01-23",3694118400,11.28
"2017-01-24",3694204800,10.22
"2017-01-25",3694291200,6.17
"2017-01-26",3694377600,15.89
"2017-01-27",3694464000,6.67
"2017-01-28",3694550400,3.11
"2017-01-29",3694636800,5.83
"2017-01-30",3694723200,10.56
"2017-01-31",3694809600,9.17
"2017-02-01",3694896000,13.72
"2017-02-02",3694982400,14.11
"2017-02-03",3695068800,9.61
"2017-02-04",3695155200,3.67
"2017-02-05",3695241600,4.72
"2017-02-06",3695328000,15.89
"2017-02-07",3695414400,11.28
"2017-02-08",3695500800,13.61
"2017-02-09",3695587200,15.39
"2017-02-10",3695673600,3.11
"2017-02-11",3695760000,8.33
"2017-02-12",3695846400,18.78
"2017-02-13",3695932800,16.83
"2017-02-14",3696019200,9.22
"2017-02-15",3696105600,12.5
"2017-02-16",3696192000,7.22
"2017-02-17",3696278400,6
"2017-02-18",3696364800,11.67
"2017-02-19",3696451200,13.28
"2017-02-20",3696537600,12.89
"2017-02-21",3696624000,13.11
"2017-02-22",3696710400,15.83
"2017-02-23",3696796800,15.22
"2017-02-24",3696883200,14.22
"2017-02-25",3696969600,18.5
"2017-02-26",3697056000,7.78
"2017-02-27",3697142400,6.11
"2017-02-28",3697228800,9.17
"2017-03-01",3697315200,19.67
"2017-03-02",3697401600,14.22
"2017-03-03",3697488000,5.22
"2017-03-04",3697574400,5.44
"2017-03-05",3697660800,7
"2017-03-06",3697747200,16.44
"2017-03-07",3697833600,17.33
"2017-03-08",3697920000,15.17
"2017-03-09",3698006400,8.83
"2017-03-10",3698092800,13.89
"2017-03-11",3698179200,9.61
"2017-03-12",3698265600,4.56
"2017-03-13",3698352000,3.94
"2017-03-14",3698438400,4.5
"2017-03-15",3698524800,0.67
"2017-03-16",3698611200,0.89
"2017-03-17",3698697600,4.44
"2017-03-18",3698784000,16.83
"2017-03-19",3698870400,15
"2017-03-20",3698956800,9.89
"2017-03-21",3699043200,17.78
"2017-03-22",3699129600,18.44
"2017-03-23",3699216000,10.89
"2017-03-24",3699302400,16
"2017-03-25",3699388800,20.56
"2017-03-26",3699475200,20
"2017-03-27",3699561600,17.89
"2017-03-28",3699648000,21.67
"2017-03-29",3699734400,18.56
"2017-03-30",3699820800,20.94
"2017-03-31",3699907200,19.78
"2017-04-01",3699993600,16.89
"2017-04-02",3700080000,17
"2017-04-03",3700166400,23.11
"2017-04-04",3700252800,17.78
"2017-04-05",3700339200,18.33
"2017-04-06",3700425600,16.28
"2017-04-07",3700512000,10.17
"2017-04-08",3700598400,10.67
"2017-04-09",3700684800,10.33
"2017-04-10",3700771200,15.11
"2017-04-11",3700857600,16.56
"2017-04-12",3700944000,17.67
"2017-04-13",3701030400,16.89
"2017-04-14",3701116800,18.78
"2017-04-15",3701203200,20.33
"2017-04-16",3701289600,21.28
"2017-04-17",3701376000,19.94
"2017-04-18",3701462400,20.72
"2017-04-19",3701548800,20.78
"2017-04-20",3701635200,22.06
"2017-04-21",3701721600,22.72
"2017-04-22",3701808000,22.11
"2017-04-23",3701894400,18.28
"2017-04-24",3701980800,13.78
"2017-04-25",3702067200,18.17
"2017-04-26",3702153600,16.78
"2017-04-27",3702240000,22.11
"2017-04-28",3702326400,19.11
"2017-04-29",3702412800,24
"2017-04-30",3702499200,25.78
"2017-05-01",3702585600,21.61
"2017-05-02",3702672000,18.11
"2017-05-03",3702758400,16.22
"2017-05-04",3702844800,24.11
"2017-05-05",3702931200,16.22
"2017-05-06",3703017600,10.11
"2017-05-07",3703104000,14.44
"2017-05-08",3703190400,13.22
"2017-05-09",3703276800,17.22
"2017-05-10",3703363200,20.56
"2017-05-11",3703449600,22.33
"2017-05-12",3703536000,23.33
"2017-05-13",3703622400,18.56
"2017-05-14",3703708800,19
"2017-05-15",3703795200,18.22
"2017-05-16",3703881600,22.33
"2017-05-17",3703968000,24.94
"2017-05-18",3704054400,25.83
"2017-05-19",3704140800,24.89
"2017-05-20",3704227200,26.11
"2017-05-21",3704313600,20.83
"2017-05-22",3704400000,22.78
"2017-05-23",3704486400,20.28
"2017-05-24",3704572800,18.78
"2017-05-25",3704659200,16.94
"2017-05-26",3704745600,17.22
"2017-05-27",3704832000,22.89
"2017-05-28",3704918400,23.78
"2017-05-29",3705004800,22.78
"2017-05-30",3705091200,21.67
"2017-05-31",3705177600,19.78
"2017-06-01",3705264000,23.5
"2017-06-02",3705350400,21.89
"2017-06-03",3705436800,25.06
"2017-06-04",3705523200,23.78
"2017-06-05",3705609600,22.17
"2017-06-06",3705696000,22.33
"2017-06-07",3705782400,23.06
"2017-06-08",3705868800,19.67
"2017-06-09",3705955200,20.56
"2017-06-10",3706041600,20.67
"2017-06-11",3706128000,21.78
"2017-06-12",3706214400,26.33
"2017-06-13",3706300800,24.44
"2017-06-14",3706387200,26.61
"2017-06-15",3706473600,23.06
"2017-06-16",3706560000,21.06
"2017-06-17",3706646400,25.94
"2017-06-18",3706732800,24.56
"2017-06-19",3706819200,25.11
"2017-06-20",3706905600,23.5
"2017-06-21",3706992000,21.78
"2017-06-22",3707078400,21.72
"2017-06-23",3707164800,23.72
"2017-06-24",3707251200,23.33
"2017-06-25",3707337600,24.33
"2017-06-26",3707424000,20.67
"2017-06-27",3707510400,20.89
"2017-06-28",3707596800,21.56
"2017-06-29",3707683200,25.72
"2017-06-30",3707769600,22.56
"2017-07-01",3707856000,24.94
"2017-07-02",3707942400,22.89
"2017-07-03",3708028800,24.22
"2017-07-04",3708115200,25.44
"2017-07-05",3708201600,22.56
"2017-07-06",3708288000,23.67
